cwnd_CC,  mss_CC,  cwnd_LC,  mss_LC,  cwnd_CS,  mss_CS,  cwnd_LS,  mss_LS  droprate,  markrate,  qlen_L,  qlen_C
14020,    1402,    14020,    1402,    14020,    1402,    14020,    1402,   5375,      4023,      2,       2,
35050,    1402,    14020,    1402,    2804,     1402,    14020,    1402,   5423,      4051,      1,       2,
14020,    1402,    14020,    1402,    2804,     1402,    14020,    1402,   5466,      4105,      0,       3,
14020,    1402,    14020,    1402,    2804,     1402,    14020,    1402,   5504,      4163,      0,       4,
35050,    1402,    14020,    1402,    14020,    1402,    14020,    1402,   5565,      4206,      2,       2,
14020,    1402,    14020,    1402,    14020,    1402,    14020,    1402,   5631,      4297,      0,       1,
14020,    1402,    14020,    1402,    14020,    1402,    14020,    1402,   5690,      4335,      0,       5,
14020,    1402,    14020,    1402,    14020,    1402,    14020,    1402,   5757,      4369,      0,       2,
14020,    1402,    14020,    1402,    14020,    1402,    14020,    1402,   5797,      4420,      0,       2,
14020,    1402,    14020,    1402,    4206,     1402,    14020,    1402,   5868,      4468,      0,       3,
14020,    1402,    14020,    1402,    14020,    1402,    14020,    1402,   5923,      4487,      0,       1,
35050,    1402,    14020,    1402,    14020,    1402,    14020,    1402,   5983,      4597,      0,       1,
14020,    1402,    14020,    1402,    14020,    1402,    14020,    1402,   6054,      4678,      0,       4,
14020,    1402,    14020,    1402,    4206,     1402,    14020,    1402,   6117,      4717,      0,       2,
35050,    1402,    14020,    1402,    2804,     1402,    14020,    1402,   6172,      4717,      0,       1,
14020,    1402,    14020,    1402,    2804,     1402,    14020,    1402,   6221,      4727,      0,       3,
14020,    1402,    14020,    1402,    14020,    1402,    14020,    1402,   6256,      4775,      0,       2,
14020,    1402,    14020,    1402,    14020,    1402,    14020,    1402,   6310,      4889,      0,       4,
14020,    1402,    14020,    1402,    2804,     1402,    14020,    1402,   6376,      4945,      0,       2,
14020,    1402,    14020,    1402,    14020,    1402,    14020,    1402,   6446,      5033,      0,       1,
14020,    1402,    14020,    1402,    14020,    1402,    14020,    1402,   6523,      5114,      0,       3,
14020,    1402,    14020,    1402,    14020,    1402,    14020,    1402,   6593,      5208,      0,       1,
14020,    1402,    14020,    1402,    14020,    1402,    14020,    1402,   6661,      5278,      0,       2,
14020,    1402,    14020,    1402,    4206,     1402,    14020,    1402,   6726,      5285,      0,       1,
14020,    1402,    14020,    1402,    14020,    1402,    14020,    1402,   6785,      5285,      0,       2,
14020,    1402,    14020,    1402,    7010,     1402,    14020,    1402,   6851,      5324,      0,       2,
14020,    1402,    14020,    1402,    14020,    1402,    14020,    1402,   6915,      5374,      0,       1,
14020,    1402,    14020,    1402,    4206,     1402,    14020,    1402,   6966,      5392,      0,       3,
14020,    1402,    14020,    1402,    14020,    1402,    14020,    1402,   7006,      5503,      0,       3,
14020,    1402,    14020,    1402,    14020,    1402,    14020,    1402,   7084,      5597,      0,       3,
14020,    1402,    14020,    1402,    14020,    1402,    14020,    1402,   7153,      5651,      0,       3,
14020,    1402,    14020,    1402,    14020,    1402,    14020,    1402,   7208,      5683,      0,       1,
14020,    1402,    14020,    1402,    2804,     1402,    14020,    1402,   7273,      5705,      0,       3,
14020,    1402,    14020,    1402,    4206,     1402,    14020,    1402,   7344,      5727,      0,       2,
14020,    1402,    14020,    1402,    14020,    1402,    14020,    1402,   7395,      5752,      0,       2,
14020,    1402,    14020,    1402,    14020,    1402,    14020,    1402,   7450,      5859,      0,       1,
14020,    1402,    14020,    1402,    14020,    1402,    14020,    1402,   7482,      5892,      0,       2,
14020,    1402,    14020,    1402,    14020,    1402,    14020,    1402,   7508,      6011,      1,       4,
14020,    1402,    14020,    1402,    14020,    1402,    14020,    1402,   7545,      6036,      0,       3,
14020,    1402,    14020,    1402,    14020,    1402,    14020,    1402,   7578,      6126,      1,       1,
14020,    1402,    14020,    1402,    14020,    1402,    14020,    1402,   7636,      6172,      0,       3,
14020,    1402,    14020,    1402,    14020,    1402,    14020,    1402,   7701,      6227,      0,       1,
14020,    1402,    14020,    1402,    4206,     1402,    14020,    1402,   7741,      6263,      0,       2,
14020,    1402,    14020,    1402,    4206,     1402,    14020,    1402,   7791,      6373,      0,       4,
14020,    1402,    14020,    1402,    2804,     1402,    14020,    1402,   7859,      6413,      0,       2,
14020,    1402,    14020,    1402,    14020,    1402,    14020,    1402,   7909,      6469,      0,       3,
14020,    1402,    14020,    1402,    2804,     1402,    14020,    1402,   7961,      6520,      0,       2,
14020,    1402,    14020,    1402,    4206,     1402,    14020,    1402,   8013,      6574,      0,       2,
28040,    1402,    14020,    1402,    14020,    1402,    14020,    1402,   8066,      6670,      1,       2,
14020,    1402,    14020,    1402,    14020,    1402,    14020,    1402,   8124,      6737,      0,       2,
14020,    1402,    14020,    1402,    14020,    1402,    14020,    1402,   8185,      6820,      1,       3,
14020,    1402,    14020,    1402,    14020,    1402,    14020,    1402,   8244,      6831,      0,       3,
28040,    1402,    14020,    1402,    2804,     1402,    14020,    1402,   8318,      6895,      0,       1,
28040,    1402,    14020,    1402,    2804,     1402,    14020,    1402,   8388,      6936,      0,       2,
14020,    1402,    14020,    1402,    14020,    1402,    14020,    1402,   8438,      6975,      0,       3,
14020,    1402,    14020,    1402,    4206,     1402,    14020,    1402,   8510,      7031,      0,       0,
14020,    1402,    14020,    1402,    2804,     1402,    14020,    1402,   8577,      7078,      0,       1,
14020,    1402,    14020,    1402,    2804,     1402,    14020,    1402,   8652,      7132,      0,       3,
14020,    1402,    14020,    1402,    2804,     1402,    14020,    1402,   8724,      7178,      0,       1,
14020,    1402,    14020,    1402,    5608,     1402,    14020,    1402,   8780,      7196,      0,       1,
14020,    1402,    14020,    1402,    14020,    1402,    14020,    1402,   8864,      7297,      0,       2,
14020,    1402,    14020,    1402,    4206,     1402,    14020,    1402,   8927,      7316,      1,       2,
14020,    1402,    14020,    1402,    14020,    1402,    14020,    1402,   9005,      7357,      0,       2,
14020,    1402,    14020,    1402,    2804,     1402,    14020,    1402,   9064,      7431,      0,       1,
14020,    1402,    14020,    1402,    4206,     1402,    14020,    1402,   9135,      7458,      0,       3,
14020,    1402,    14020,    1402,    4206,     1402,    14020,    1402,   9196,      7513,      0,       3,
14020,    1402,    14020,    1402,    4206,     1402,    14020,    1402,   9254,      7580,      0,       3,
14020,    1402,    14020,    1402,    4206,     1402,    14020,    1402,   9309,      7629,      0,       3,
14020,    1402,    14020,    1402,    14020,    1402,    14020,    1402,   9339,      7674,      0,       1,
14020,    1402,    14020,    1402,    2804,     1402,    14020,    1402,   9373,      7763,      0,       2,
14020,    1402,    14020,    1402,    2804,     1402,    14020,    1402,   9397,      7832,      0,       1,
14020,    1402,    14020,    1402,    14020,    1402,    14020,    1402,   9443,      7964,      0,       1,
14020,    1402,    14020,    1402,    14020,    1402,    14020,    1402,   9486,      8056,      0,       2,
14020,    1402,    14020,    1402,    14020,    1402,    14020,    1402,   9506,      8132,      0,       2,
26638,    1402,    14020,    1402,    4206,     1402,    14020,    1402,   9575,      8207,      2,       3,
14020,    1402,    14020,    1402,    2804,     1402,    14020,    1402,   9629,      8235,      0,       3,
26638,    1402,    14020,    1402,    4206,     1402,    14020,    1402,   9679,      8331,      0,       4,
26638,    1402,    14020,    1402,    2804,     1402,    14020,    1402,   9749,      8397,      0,       3,
14020,    1402,    14020,    1402,    7010,     1402,    14020,    1402,   9805,      8479,      0,       0,
14020,    1402,    14020,    1402,    2804,     1402,    14020,    1402,   9866,      8577,      0,       0,
14020,    1402,    14020,    1402,    4206,     1402,    14020,    1402,   9941,      8634,      0,       2,
14020,    1402,    14020,    1402,    14020,    1402,    14020,    1402,   10015,     8711,      0,       2,
14020,    1402,    14020,    1402,    2804,     1402,    14020,    1402,   10088,     8731,      0,       2,
14020,    1402,    14020,    1402,    4206,     1402,    14020,    1402,   10145,     8731,      0,       2,
14020,    1402,    14020,    1402,    4206,     1402,    14020,    1402,   10216,     8768,      0,       3,
14020,    1402,    14020,    1402,    14020,    1402,    14020,    1402,   10284,     8827,      0,       2,
14020,    1402,    22432,    1402,    14020,    1402,    14020,    1402,   10352,     8875,      0,       1,
22432,    1402,    14020,    1402,    4206,     1402,    14020,    1402,   10410,     8918,      0,       3,
14020,    1402,    14020,    1402,    14020,    1402,    14020,    1402,   10471,     8988,      0,       2,
14020,    1402,    14020,    1402,    14020,    1402,    14020,    1402,   10514,     9052,      0,       1,
14020,    1402,    14020,    1402,    14020,    1402,    14020,    1402,   10567,     9142,      1,       2,
14020,    1402,    14020,    1402,    2804,     1402,    14020,    1402,   10626,     9186,      0,       1,
14020,    1402,    14020,    1402,    14020,    1402,    14020,    1402,   10678,     9215,      0,       2,
14020,    1402,    14020,    1402,    4206,     1402,    14020,    1402,   10714,     9270,      0,       2,
14020,    1402,    14020,    1402,    14020,    1402,    14020,    1402,   10767,     9358,      0,       2,
14020,    1402,    14020,    1402,    14020,    1402,    14020,    1402,   10809,     9369,      0,       3,
14020,    1402,    14020,    1402,    4206,     1402,    14020,    1402,   10842,     9449,      0,       1,
14020,    1402,    14020,    1402,    4206,     1402,    14020,    1402,   10908,     9553,      1,       4,
14020,    1402,    14020,    1402,    14020,    1402,    14020,    1402,   10979,     9597,      0,       2,
22432,    1402,    14020,    1402,    14020,    1402,    14020,    1402,   11009,     9638,      0,       2,
22432,    1402,    14020,    1402,    14020,    1402,    14020,    1402,   11047,     9717,      0,       2,
14020,    1402,    14020,    1402,    14020,    1402,    14020,    1402,   11054,     9773,      0,       3,
14020,    1402,    14020,    1402,    14020,    1402,    14020,    1402,   11092,     9882,      0,       2,
14020,    1402,    14020,    1402,    14020,    1402,    14020,    1402,   11137,     9994,      0,       5,
14020,    1402,    14020,    1402,    2804,     1402,    14020,    1402,   11210,     10098,     0,       1,
14020,    1402,    14020,    1402,    2804,     1402,    14020,    1402,   11277,     10149,     0,       2,
14020,    1402,    14020,    1402,    4206,     1402,    14020,    1402,   11340,     10167,     0,       2,
14020,    1402,    14020,    1402,    2804,     1402,    14020,    1402,   11382,     10184,     1,       0,
14020,    1402,    14020,    1402,    4206,     1402,    14020,    1402,   11419,     10284,     0,       3,
22432,    1402,    14020,    1402,    5608,     1402,    14020,    1402,   11474,     10340,     0,       1,
