Timestamp: 31190468.491,
cubic,7,7,244,43.489,0.84,1402,NaN,NaN,NaN,1221,1057,NaN,50819734,37699,3912,NaN,314900000.0,NaN,1900,377900000.0,NaN,NaN,NaN,14020,NaN,NaN,NaN,0.0,
cubic,7,7,268,64.135,0.859,1402,NaN,NaN,NaN,1223,1057,NaN,51268374,38004,3986,NaN,213900000.0,NaN,1936,256700000.0,NaN,NaN,NaN,14020,NaN,NaN,NaN,35.399999998509884,
cubic,7,7,240,39.141,2.034,1402,NaN,NaN,NaN,857,857,NaN,51721220,38693,4109,NaN,245600000.0,NaN,1972,448400000.0,NaN,NaN,NaN,14020,NaN,NaN,NaN,71.38800000026822,
cubic,7,7,264,62.345,0.922,1402,NaN,NaN,NaN,857,857,NaN,52263794,39396,4313,NaN,154200000.0,NaN,2012,349900000.0,NaN,NaN,NaN,14020,NaN,NaN,NaN,104.33300000056624,
cubic,7,7,276,74.213,4.545,1402,NaN,NaN,NaN,857,857,NaN,53438670,39466,4338,NaN,129500000.0,12,2048,155400000.0,NaN,NaN,NaN,14020,NaN,NaN,NaN,147.47899999842048,
cubic,7,7,268,66.746,0.63,1402,NaN,NaN,NaN,860,857,NaN,54542044,40245,4489,NaN,144500000.0,4,2080,173400000.0,NaN,NaN,NaN,14020,NaN,NaN,NaN,179.30799999833107,
cubic,7,7,268,66.756,1.111,1402,NaN,NaN,NaN,860,857,NaN,54640184,40326,4506,NaN,144500000.0,8,2112,173400000.0,NaN,NaN,NaN,14020,NaN,NaN,NaN,211.3319999985397,
cubic,7,7,264,60.347,0.756,1402,NaN,NaN,NaN,864,857,NaN,55796834,41151,4607,NaN,160600000.0,NaN,2144,192700000.0,NaN,NaN,NaN,14020,NaN,NaN,NaN,243.69500000029802,
cubic,7,7,240,38.642,0.321,1402,NaN,NaN,NaN,867,857,NaN,56938062,41947,4716,NaN,251700000.0,4,2180,302000000.0,NaN,NaN,NaN,14020,NaN,NaN,NaN,279.2439999990165,
cubic,7,7,248,46.038,0.144,1402,NaN,NaN,NaN,868,857,NaN,57348848,42266,4760,NaN,211500000.0,NaN,2212,253800000.0,NaN,NaN,NaN,14020,NaN,NaN,NaN,311.3229999989271,
