Timestamp: 31191268.455,
prague,7,7,236,31.405,15.702,1402,1454,1402,1402,10,6,NaN,NaN,6422,63695,NaN,357140.0,2192,NaN,NaN,NaN,1,NaN,3754556,3145728,NaN,3,0.0,
prague,7,7,236,31.405,15.702,1402,1454,1402,1402,10,6,NaN,NaN,6511,64465,NaN,357140.0,2220,NaN,NaN,NaN,1,NaN,3754556,3145728,NaN,3,26.317999999970198,
prague,7,7,236,31.405,15.702,1402,1454,1402,1402,10,6,NaN,NaN,6595,64938,NaN,357140.0,2248,NaN,NaN,NaN,1,NaN,3754556,3145728,NaN,3,54.70600000023842,
prague,7,7,236,31.405,15.702,1402,1454,1402,1402,10,6,NaN,NaN,6688,66214,NaN,357140.0,2272,NaN,NaN,NaN,1,NaN,3754556,3145728,NaN,3,81.88200000301003,
prague,7,7,236,31.405,15.702,1402,1454,1402,1402,10,6,NaN,NaN,6762,67143,NaN,357140.0,2300,NaN,NaN,NaN,1,NaN,3754556,3145728,NaN,3,109.1900000013411,
prague,7,7,236,31.405,15.702,1402,1454,1402,1402,10,6,NaN,NaN,6849,67717,NaN,357140.0,2324,NaN,NaN,NaN,1,NaN,3754556,3145728,NaN,3,135.2990000024438,
prague,7,7,236,31.405,15.702,1402,1454,1402,1402,10,6,NaN,NaN,6920,68155,NaN,357140.0,2352,NaN,NaN,NaN,1,NaN,3754556,3145728,NaN,3,160.18000000342727,
prague,7,7,236,31.405,15.702,1402,1454,1402,1402,10,6,NaN,NaN,7012,68873,NaN,357140.0,2380,NaN,NaN,NaN,1,NaN,3754556,3145728,NaN,3,188.6850000023842,
prague,7,7,236,31.405,15.702,1402,1454,1402,1402,10,6,NaN,NaN,7112,69786,NaN,357140.0,2404,NaN,NaN,NaN,1,NaN,3754556,3145728,NaN,3,214.62400000169873,
prague,7,7,236,31.405,15.702,1402,1454,1402,1402,10,6,NaN,NaN,7229,70749,NaN,357140.0,2436,4,NaN,NaN,1,NaN,3754556,3145728,NaN,3,241.94600000232458,
prague,7,7,236,31.405,15.702,1402,1454,1402,1402,10,6,NaN,NaN,7334,71674,NaN,357140.0,2460,NaN,NaN,NaN,1,NaN,3754556,3145728,NaN,3,269.0170000009239,
prague,7,7,236,31.405,15.702,1402,1454,1402,1402,10,6,NaN,NaN,7430,72652,NaN,357140.0,2484,NaN,NaN,NaN,1,NaN,3754556,3145728,NaN,3,294.25,
prague,7,7,236,31.405,15.702,1402,1454,1402,1402,10,6,NaN,NaN,7518,73609,NaN,357140.0,2512,NaN,NaN,NaN,1,NaN,3754556,3145728,NaN,3,319.695000000298,
prague,7,7,236,31.405,15.702,1402,1454,1402,1402,10,6,NaN,NaN,7587,74172,NaN,357140.0,2536,NaN,NaN,NaN,1,NaN,3754556,3145728,NaN,3,344.5780000016093,
prague,7,7,236,31.405,15.702,1402,1454,1402,1402,10,6,NaN,NaN,7668,75016,NaN,357140.0,2560,NaN,NaN,NaN,1,NaN,3754556,3145728,NaN,3,369.5570000000298,
prague,7,7,236,31.405,15.702,1402,1454,1402,1402,10,6,NaN,NaN,7761,76200,NaN,357140.0,2588,NaN,NaN,NaN,1,NaN,3754556,3145728,NaN,3,394.69200000166893,
prague,7,7,236,31.405,15.702,1402,1454,1402,1402,10,6,NaN,NaN,7864,77049,NaN,357140.0,2612,NaN,NaN,NaN,1,NaN,3754556,3145728,NaN,3,422.00900000333786,
prague,7,7,236,31.405,15.702,1402,1454,1402,1402,10,6,NaN,NaN,7969,78018,NaN,357140.0,2640,NaN,NaN,NaN,1,NaN,3754556,3145728,NaN,3,447.1580000035465,
prague,7,7,236,31.405,15.702,1402,1454,1402,1402,10,6,NaN,NaN,8105,79114,NaN,357140.0,2668,NaN,NaN,NaN,1,NaN,3754556,3145728,NaN,3,476.21000000089407,
prague,7,7,236,31.405,15.702,1402,1454,1402,1402,10,6,NaN,NaN,8216,80217,NaN,357140.0,2696,NaN,NaN,NaN,1,NaN,3754556,3145728,NaN,3,504.5210000015795,
prague,7,7,236,31.405,15.702,1402,1454,1402,1402,10,6,NaN,NaN,8308,81257,NaN,357140.0,2724,NaN,NaN,NaN,1,NaN,3754556,3145728,NaN,3,532.1200000010431,
prague,7,7,236,31.405,15.702,1402,1454,1402,1402,10,6,NaN,NaN,8408,82151,NaN,357140.0,2752,NaN,NaN,NaN,1,NaN,3754556,3145728,NaN,3,560.2730000019073,
prague,7,7,236,31.405,15.702,1402,1454,1402,1402,10,6,NaN,NaN,8501,83184,NaN,357140.0,2780,NaN,NaN,NaN,1,NaN,3754556,3145728,NaN,3,587.4180000014603,
prague,7,7,236,31.405,15.702,1402,1454,1402,1402,10,6,NaN,NaN,8599,84072,NaN,357140.0,2804,NaN,NaN,NaN,1,NaN,3754556,3145728,NaN,3,614.1290000006557,
prague,7,7,236,31.405,15.702,1402,1454,1402,1402,10,6,NaN,NaN,8701,84996,NaN,357140.0,2832,NaN,NaN,NaN,1,NaN,3754556,3145728,NaN,3,639.9270000010729,
prague,7,7,236,31.405,15.702,1402,1454,1402,1402,10,6,NaN,NaN,8801,86181,NaN,357140.0,2860,NaN,NaN,NaN,1,NaN,3754556,3145728,NaN,3,667.1270000003278,
prague,7,7,236,31.405,15.702,1402,1454,1402,1402,10,6,NaN,NaN,8895,87321,NaN,357140.0,2884,NaN,NaN,NaN,1,NaN,3754556,3145728,NaN,3,693.1120000034571,
prague,7,7,236,31.405,15.702,1402,1454,1402,1402,10,6,NaN,NaN,9005,88365,NaN,357140.0,2908,NaN,NaN,NaN,1,NaN,3754556,3145728,NaN,3,718.2790000028908,
prague,7,7,236,31.405,15.702,1402,1454,1402,1402,10,6,NaN,NaN,9114,89455,NaN,357140.0,2936,NaN,NaN,NaN,1,NaN,3754556,3145728,NaN,3,743.8280000016093,
prague,7,7,236,31.405,15.702,1402,1454,1402,1402,10,6,NaN,NaN,9217,90427,NaN,357140.0,2964,NaN,NaN,NaN,1,NaN,3754556,3145728,NaN,3,771.2930000014603,
prague,7,7,236,31.405,15.702,1402,1454,1402,1402,10,6,NaN,NaN,9311,91320,NaN,357140.0,2992,NaN,NaN,NaN,1,NaN,3754556,3145728,NaN,3,798.4510000012815,
prague,7,7,236,31.405,15.702,1402,1454,1402,1402,10,6,NaN,NaN,9400,92121,NaN,357140.0,3016,NaN,NaN,NaN,1,NaN,3754556,3145728,NaN,3,825.0170000009239,
prague,7,7,236,31.405,15.702,1402,1454,1402,1402,10,6,NaN,NaN,9492,92975,NaN,357140.0,3040,NaN,NaN,NaN,1,NaN,3754556,3145728,NaN,3,849.9110000021756,
prague,7,7,236,31.405,15.702,1402,1454,1402,1402,10,6,NaN,NaN,9573,93758,NaN,357140.0,3064,NaN,NaN,NaN,1,NaN,3754556,3145728,NaN,3,874.5100000016391,
prague,7,7,236,31.405,15.702,1402,1454,1402,1402,10,6,NaN,NaN,9682,94596,NaN,357140.0,3092,NaN,NaN,NaN,1,NaN,3754556,3145728,NaN,3,900.2190000005066,
prague,7,7,236,31.405,15.702,1402,1454,1402,1402,10,6,NaN,NaN,9779,95513,NaN,357140.0,3116,NaN,NaN,NaN,1,NaN,3754556,3145728,NaN,3,927.367000002414,
prague,7,7,236,31.405,15.702,1402,1454,1402,1402,10,6,NaN,NaN,9878,96320,NaN,357140.0,3144,4,NaN,NaN,1,NaN,3754556,3145728,NaN,3,951.8310000002384,
prague,7,7,236,31.405,15.702,1402,1454,1402,1402,10,6,NaN,NaN,9972,97145,NaN,357140.0,3168,NaN,NaN,NaN,1,NaN,3754556,3145728,NaN,3,977.5130000002682,
prague,7,7,236,31.405,15.702,1402,1454,1402,1402,10,6,NaN,NaN,10067,98000,NaN,357140.0,3192,NaN,NaN,NaN,1,NaN,3754556,3145728,NaN,3,1002.762000001967,
prague,7,7,236,31.405,15.702,1402,1454,1402,1402,10,6,NaN,NaN,10160,98856,NaN,357140.0,3220,NaN,NaN,NaN,1,NaN,3754556,3145728,NaN,3,1028.0540000014007,
prague,7,7,236,31.405,15.702,1402,1454,1402,1402,10,6,NaN,NaN,10259,99728,NaN,357140.0,3244,NaN,NaN,NaN,1,NaN,3754556,3145728,NaN,3,1054.1760000027716,
prague,7,7,236,31.405,15.702,1402,1454,1402,1402,10,6,NaN,NaN,10341,100539,NaN,357140.0,3268,NaN,NaN,NaN,1,NaN,3754556,3145728,NaN,3,1079.3330000005662,
prague,7,7,236,31.405,15.702,1402,1454,1402,1402,10,6,NaN,NaN,10467,101514,NaN,357140.0,3300,NaN,NaN,NaN,1,NaN,3754556,3145728,NaN,3,1107.6690000034869,
prague,7,7,236,31.405,15.702,1402,1454,1402,1402,10,6,NaN,NaN,10552,102391,NaN,357140.0,3324,NaN,NaN,NaN,1,NaN,3754556,3145728,NaN,3,1134.1380000002682,
prague,7,7,236,31.405,15.702,1402,1454,1402,1402,10,6,NaN,NaN,10639,103015,NaN,357140.0,3352,NaN,NaN,NaN,1,NaN,3754556,3145728,NaN,3,1160.6740000024438,
prague,7,7,236,31.405,15.702,1402,1454,1402,1402,10,6,NaN,NaN,10703,103358,NaN,357140.0,3376,NaN,NaN,NaN,1,NaN,3754556,3145728,NaN,3,1186.0180000029504,
prague,7,7,236,31.405,15.702,1402,1454,1402,1402,10,6,NaN,NaN,10737,103502,NaN,357140.0,3400,NaN,NaN,NaN,1,NaN,3754556,3145728,NaN,3,1211.337000001222,
prague,7,7,236,31.405,15.702,1402,1454,1402,1402,10,6,NaN,NaN,10795,103835,NaN,357140.0,3428,NaN,NaN,NaN,1,NaN,3754556,3145728,NaN,3,1237.5180000029504,
prague,7,7,236,31.405,15.702,1402,1454,1402,1402,10,6,NaN,NaN,10911,104520,NaN,357140.0,3452,NaN,NaN,NaN,1,NaN,3754556,3145728,NaN,3,1263.3690000027418,
prague,7,7,236,31.405,15.702,1402,1454,1402,1402,10,6,NaN,NaN,10991,105004,NaN,357140.0,3480,NaN,NaN,NaN,1,NaN,3754556,3145728,NaN,3,1288.337000001222,
prague,7,7,236,31.405,15.702,1402,1454,1402,1402,10,6,NaN,NaN,11100,105618,NaN,357140.0,3504,NaN,NaN,NaN,1,NaN,3754556,3145728,NaN,3,1312.9750000014901,
prague,7,7,236,31.405,15.702,1402,1454,1402,1402,10,6,NaN,NaN,11213,106173,NaN,357140.0,3528,NaN,NaN,NaN,1,NaN,3754556,3145728,NaN,3,1338.9240000024438,
prague,7,7,236,31.405,15.702,1402,1454,1402,1402,10,6,NaN,NaN,11321,106834,NaN,357140.0,3556,NaN,NaN,NaN,1,NaN,3754556,3145728,NaN,3,1363.9310000017285,
prague,7,7,236,31.405,15.702,1402,1454,1402,1402,10,6,NaN,NaN,11440,107471,NaN,357140.0,3580,NaN,NaN,NaN,1,NaN,3754556,3145728,NaN,3,1391.0100000016391,
prague,7,7,236,31.405,15.702,1402,1454,1402,1402,10,6,NaN,NaN,11570,108273,NaN,357140.0,3608,NaN,NaN,NaN,1,NaN,3754556,3145728,NaN,3,1418.4460000023246,
prague,7,7,236,31.405,15.702,1402,1454,1402,1402,10,6,NaN,NaN,11678,108972,NaN,357140.0,3632,NaN,NaN,NaN,1,NaN,3754556,3145728,NaN,3,1442.862000003457,
prague,7,7,236,31.405,15.702,1402,1454,1402,1402,10,6,NaN,NaN,11812,109822,NaN,357140.0,3660,NaN,NaN,NaN,1,NaN,3754556,3145728,NaN,3,1467.9040000028908,
prague,7,7,236,31.405,15.702,1402,1454,1402,1402,10,6,NaN,NaN,11918,110565,NaN,357140.0,3688,NaN,NaN,NaN,1,NaN,3754556,3145728,NaN,3,1495.3210000023246,
prague,7,7,236,31.405,15.702,1402,1454,1402,1402,10,6,NaN,NaN,12019,111111,NaN,357140.0,3712,NaN,NaN,NaN,1,NaN,3754556,3145728,NaN,3,1520.6980000026524,
prague,7,7,236,31.405,15.702,1402,1454,1402,1402,10,6,NaN,NaN,12061,111374,NaN,357140.0,3740,16,NaN,NaN,1,NaN,3754556,3145728,NaN,3,1547.070000000298,
prague,7,7,236,31.405,15.702,1402,1454,1402,1402,10,6,NaN,NaN,12157,112178,NaN,357140.0,3764,NaN,NaN,NaN,1,NaN,3754556,3145728,NaN,3,1573.8020000010729,
prague,7,7,236,31.405,15.702,1402,1454,1402,1402,10,6,NaN,NaN,12251,112830,NaN,357140.0,3788,NaN,NaN,NaN,1,NaN,3754556,3145728,NaN,3,1599.1090000011027,
prague,7,7,236,31.405,15.702,1402,1454,1402,1402,10,6,NaN,NaN,12295,113258,NaN,357140.0,3816,NaN,NaN,NaN,1,NaN,3754556,3145728,NaN,3,1624.417000003159,
prague,7,7,236,31.405,15.702,1402,1454,1402,1402,10,6,NaN,NaN,12396,113975,NaN,357140.0,3840,NaN,NaN,NaN,1,NaN,3754556,3145728,NaN,3,1649.6800000034273,
prague,7,7,236,31.405,15.702,1402,1454,1402,1402,10,6,NaN,NaN,12497,114765,NaN,357140.0,3868,NaN,NaN,NaN,1,NaN,3754556,3145728,NaN,3,1675.0440000034869,
prague,7,7,236,31.405,15.702,1402,1454,1402,1402,10,6,NaN,NaN,12575,115328,NaN,357140.0,3892,NaN,NaN,NaN,1,NaN,3754556,3145728,NaN,3,1701.5230000019073,
prague,7,7,236,31.405,15.702,1402,1454,1402,1402,10,6,NaN,NaN,12665,116034,NaN,357140.0,3916,NaN,NaN,NaN,1,NaN,3754556,3145728,NaN,3,1726.952000003308,
prague,7,7,236,31.405,15.702,1402,1454,1402,1402,10,6,NaN,NaN,12766,116713,NaN,357140.0,3944,NaN,NaN,NaN,1,NaN,3754556,3145728,NaN,3,1754.2030000016093,
prague,7,7,236,31.405,15.702,1402,1454,1402,1402,10,6,NaN,NaN,12883,117578,NaN,357140.0,3972,NaN,NaN,NaN,1,NaN,3754556,3145728,NaN,3,1780.9140000008047,
prague,7,7,236,31.405,15.702,1402,1454,1402,1402,10,6,NaN,NaN,12972,118358,NaN,357140.0,3996,NaN,NaN,NaN,1,NaN,3754556,3145728,NaN,3,1807.0950000025332,
prague,7,7,236,31.405,15.702,1402,1454,1402,1402,10,6,NaN,NaN,13086,119322,NaN,357140.0,4024,NaN,NaN,NaN,1,NaN,3754556,3145728,NaN,3,1833.1180000007153,
prague,7,7,236,31.405,15.702,1402,1454,1402,1402,10,6,NaN,NaN,13184,120226,NaN,357140.0,4052,NaN,NaN,NaN,1,NaN,3754556,3145728,NaN,3,1860.7240000031888,
prague,7,7,236,31.405,15.702,1402,1454,1402,1402,10,6,NaN,NaN,13289,121057,NaN,357140.0,4080,NaN,NaN,NaN,1,NaN,3754556,3145728,NaN,3,1888.3310000002384,
prague,7,7,236,31.405,15.702,1402,1454,1402,1402,10,6,NaN,NaN,13393,121995,NaN,357140.0,4108,NaN,NaN,NaN,1,NaN,3754556,3145728,NaN,3,1915.692000001669,
prague,7,7,236,31.405,15.702,1402,1454,1402,1402,10,6,NaN,NaN,13526,122901,NaN,357140.0,4136,NaN,NaN,NaN,1,NaN,3754556,3145728,NaN,3,1941.4260000027716,
