cubic,7,7,204,0.275,0.085,1448,1500,536,1448,1323,27,14371237381,14371236630,9976970,294804,9976968,55.7,NaN,21368,42,5.02,9976968,20772,14480,64088,NaN,0,
cubic,7,7,204,0.399,0.219,1448,1500,536,1448,1323,27,14597598725,14597532062,10134108,299361,10134106,38.4,NaN,21808,54.2,4.15,10134060,21200,14480,64088,NaN,0,
cubic,7,7,204,0.34,0.239,1448,1500,536,1448,1323,27,14844276229,14844276230,10305347,304300,10305345,45.1,4,22248,49.7,4.43,10305346,21628,14480,64088,NaN,0,
cubic,7,7,204,0.428,0.199,1448,1500,536,1448,1323,27,15085448709,15085382798,10472775,309212,10472773,35.8,NaN,22692,44.2,2.08,10472728,22064,14480,64088,NaN,0,
cubic,7,7,204,0.226,0.048,1448,1500,536,1448,1323,27,15322557957,15322491294,10637387,313993,10637385,67.8,NaN,23132,79.5,7.82,10637339,22492,14480,64088,NaN,0,
cubic,7,7,204,0.235,0.078,1448,1500,536,1448,1323,27,15533321733,15533255822,10783696,318290,10783694,65.2,NaN,23568,45,4.34,10783649,22912,14480,64088,NaN,0,
cubic,7,7,204,0.298,0.063,1448,1500,536,1448,1323,27,15772265989,15772200078,10949573,323132,10949571,51.4,NaN,24004,59.7,2.79,10949526,23344,14480,64088,NaN,0,
cubic,7,7,204,0.315,0.092,1448,1500,536,1448,1323,27,15968611845,15968611846,11085877,327109,11085875,48.7,NaN,24424,58.3,4.12,11085876,23720,14480,64088,NaN,0,
cubic,7,7,204,0.362,0.13,1448,1500,536,1448,1323,27,16190778885,16190777382,11240099,331580,11240097,42.3,NaN,24900,28.7,4.94,11240096,24176,14480,64088,NaN,0,
cubic,7,7,204,0.252,0.067,1448,1500,536,1448,1323,27,16414387717,16414387718,11395331,336111,11395329,60.8,4,25348,61.6,6.5,11395330,24604,14480,64088,NaN,0,
cubic,7,7,204,0.296,0.137,1448,1500,536,1448,1323,27,16654249477,16654183566,11561841,341052,11561839,51.8,NaN,25792,55.4,4.18,11561794,25036,14480,64088,NaN,0,
cubic,7,7,204,0.397,0.199,1448,1500,536,1448,1323,27,16877727237,16877661326,11716983,345581,11716981,38.6,NaN,26236,33.2,3.83,11716936,25472,14480,64088,NaN,0,
cubic,7,7,204,0.294,0.12,1448,1500,536,1448,1323,27,17100287493,17100287494,11871478,349999,11871476,52.1,NaN,26684,62.5,1.82,11871477,25912,14480,64088,NaN,0,
cubic,7,7,204,0.296,0.118,1448,1500,536,1448,1323,27,17323240965,17323240966,12026253,354432,12026251,51.8,4,27136,51.5,6.39,12026252,26348,14480,64088,NaN,0,
cubic,7,7,204,0.248,0.137,1448,1500,536,1448,1323,27,17548815877,17548749214,12182849,358823,12182847,61.8,NaN,27580,58.2,5.55,12182801,26768,14480,64088,NaN,0,
cubic,7,7,204,0.377,0.211,1448,1500,536,1448,1323,27,17768099333,17768099334,12335077,363391,12335075,40.7,4,28024,48.7,4.58,12335076,27200,14480,64088,NaN,0,
cubic,7,7,204,0.541,0.533,1448,1500,536,1448,1323,27,17995771397,17995771398,12493135,368080,12493133,28.3,8,28468,58.6,NaN,12493134,27644,14480,64088,NaN,0,
cubic,7,7,204,0.413,0.098,1448,1500,536,1448,1323,27,18225278469,18225212558,12652462,372773,12652460,37.1,NaN,28916,44.2,2.68,12652415,28080,14480,64088,NaN,0,
cubic,7,7,204,0.698,0.531,1448,1500,536,1448,1437,27,18453999109,18453932446,12811237,377478,12811235,23.8,NaN,29368,57.5,3.89,12811189,28512,14480,64088,NaN,0,
cubic,7,7,204,0.215,0.044,1448,1500,536,1448,1437,27,18671316485,18671185414,12962102,381839,12962100,77.4,NaN,29816,69.5,4.13,12962010,28948,14480,64088,NaN,0,
cubic,7,7,204,0.411,0.197,1448,1500,536,1448,1437,27,18886798853,18886797350,13111680,386219,13111678,40.5,NaN,30256,42.4,5.38,13111677,29380,14480,64088,NaN,0,
cubic,7,7,204,0.333,0.064,1448,1500,536,1448,1437,27,19093106181,19092975110,13254900,390307,13254898,50,NaN,30720,58.4,1.48,13254808,29836,14480,64088,NaN,0,
cubic,7,7,204,0.523,0.483,1448,1500,536,1448,1437,27,19303083525,19303083526,13400656,394429,13400654,31.8,NaN,31168,23.3,2.44,13400655,30272,14480,64088,NaN,0,
cubic,7,7,204,0.254,0.059,1448,1500,536,1448,1437,27,19532983813,19532983062,13560255,399157,13560253,65.5,NaN,31612,44.6,4.21,13560253,30712,14480,64088,NaN,0,
