Timestamp: 31190316.004,
cubic,7,7,240,31.841,15.92,1402,NaN,NaN,NaN,10,7,NaN,NaN,5645,45846,NaN,3500000.0,2480,4,4200000.0,NaN,NaN,NaN,2482942,NaN,NaN,NaN,0.0,
cubic,7,7,240,31.841,15.92,1402,NaN,NaN,NaN,10,7,NaN,NaN,5658,45925,NaN,3500000.0,2504,NaN,4200000.0,NaN,NaN,NaN,2482942,NaN,NaN,NaN,32.13299999758601,
cubic,7,7,240,31.841,15.92,1402,NaN,NaN,NaN,10,7,NaN,NaN,5773,46719,NaN,3500000.0,2536,4,4200000.0,NaN,NaN,NaN,2482942,NaN,NaN,NaN,59.88499999791384,
cubic,7,7,240,31.841,15.92,1402,NaN,NaN,NaN,10,7,NaN,NaN,5789,46814,NaN,3500000.0,2560,NaN,4200000.0,NaN,NaN,NaN,2482942,NaN,NaN,NaN,88.16400000080466,
cubic,7,7,240,31.841,15.92,1402,NaN,NaN,NaN,10,7,NaN,NaN,5899,47586,NaN,3500000.0,2588,NaN,4200000.0,NaN,NaN,NaN,2482942,NaN,NaN,NaN,115.75999999791384,
cubic,7,7,240,31.841,15.92,1402,NaN,NaN,NaN,10,7,NaN,NaN,5919,47692,NaN,3500000.0,2612,4,4200000.0,NaN,NaN,NaN,2482942,NaN,NaN,NaN,140.08599999919534,
cubic,7,7,240,31.841,15.92,1402,NaN,NaN,NaN,10,7,NaN,NaN,6016,48405,NaN,3500000.0,2640,NaN,4200000.0,NaN,NaN,NaN,2482942,NaN,NaN,NaN,167.89999999850988,
cubic,7,7,240,31.841,15.92,1402,NaN,NaN,NaN,10,7,NaN,NaN,6045,48588,NaN,3500000.0,2664,4,4200000.0,NaN,NaN,NaN,2482942,NaN,NaN,NaN,192.05499999970198,
cubic,7,7,240,31.841,15.92,1402,NaN,NaN,NaN,10,7,NaN,NaN,6155,49226,NaN,3500000.0,2696,NaN,4200000.0,NaN,NaN,NaN,2482942,NaN,NaN,NaN,219.94999999925494,
cubic,7,7,240,31.841,15.92,1402,NaN,NaN,NaN,10,7,NaN,NaN,6196,49474,NaN,3500000.0,2724,8,4200000.0,NaN,NaN,NaN,2482942,NaN,NaN,NaN,248.0159999988973,
cubic,7,7,240,31.841,15.92,1402,NaN,NaN,NaN,10,7,NaN,NaN,6289,50100,NaN,3500000.0,2752,NaN,4200000.0,NaN,NaN,NaN,2482942,NaN,NaN,NaN,276.0379999987781,
cubic,7,7,240,31.841,15.92,1402,NaN,NaN,NaN,10,7,NaN,NaN,6319,50308,NaN,3500000.0,2768,NaN,4200000.0,NaN,NaN,NaN,2482942,NaN,NaN,NaN,298.9560000002384,
cubic,7,7,240,31.841,15.92,1402,NaN,NaN,NaN,10,7,NaN,NaN,6329,50369,NaN,3500000.0,2792,12,4200000.0,NaN,NaN,NaN,2482942,NaN,NaN,NaN,318.51799999922514,
cubic,7,7,240,31.841,15.92,1402,NaN,NaN,NaN,10,7,NaN,NaN,6424,50941,NaN,3500000.0,2812,NaN,4200000.0,NaN,NaN,NaN,2482942,NaN,NaN,NaN,338.6880000010133,
